Date,open,high,low,close,"XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*"
16//2017:00:00,1278.85,1278.85,1278.61,1278.71,1278.45,1278.46,1278.23,1278.32
16//2017:00:00,1278.94,1279.01,1278.80,1278.84,1278.53,1278.67,1278.42,1278.45
16//2017:00:00,1278.98,1279.05,1278.86,1278.91,1278.61,1278.68,1278.50,1278.53
16//2017:00:00,1278.96,1279.17,1278.84,1278.97,1278.57,1278.80,1278.44,1278.61
16//2017:00:00,1279.23,1279.49,1278.62,1278.96,1278.58,1278.82,1278.18,1278.56
16//2017:00:00,1278.67,1279.67,1278.64,1279.67,1278.28,1278.46,1277.61,1277.61
16//2017:00:00,1278.64,1278.75,1278.62,1278.69,1278.27,1278.40,1278.24,1278.30
16//2017:00:00,1278.78,1278.95,1278.55,1278.64,1278.40,1278.56,1278.21,1278.28
16//2017:00:00,1278.74,1278.88,1278.70,1278.78,1278.36,1278.51,1278.32,1278.39
16//2017:00:00,1278.80,1278.84,1278.71,1278.72,1278.41,1278.46,1278.36,1278.36
16//2017:00:00,1278.66,1278.85,1278.58,1278.78,1278.30,1278.49,1278.21,1278.41
16//2017:00:00,1278.68,1278.77,1278.65,1278.65,1278.29,1278.38,1278.28,1278.30
16//2017:00:00,1278.69,1278.75,1278.64,1278.67,1278.31,1278.33,1278.26,1278.28
16//2017:00:00,1278.64,1278.74,1278.59,1278.68,1278.24,1278.37,1278.20,1278.29
16//2017:00:00,1278.73,1278.75,1278.49,1278.65,1278.33,1278.37,1278.13,1278.25
16//2017:00:00,1278.78,1278.83,1278.69,1278.72,1278.40,1278.44,1278.31,1278.33
16//2017:00:00,1278.78,1278.88,1278.65,1278.78,1278.40,1278.50,1278.26,1278.41
16//2017:00:00,1278.87,1279.08,1278.73,1278.78,1278.48,1278.69,1278.36,1278.41
16//2017:00:00,1278.86,1279.02,1278.79,1278.86,1278.47,1278.64,1278.44,1278.47
16//2017:00:00,1278.97,1279.07,1278.84,1278.87,1278.54,1278.70,1278.45,1278.48
16//2017:00:00,1278.77,1279.07,1278.71,1278.92,1278.38,1278.69,1278.30,1278.54
16//2017:00:00,1278.65,1278.87,1278.57,1278.76,1278.23,1278.46,1278.19,1278.37
16//2017:00:00,1278.94,1279.02,1278.47,1278.63,1278.55,1278.69,1278.09,1278.21
16//2017:00:00,1279.07,1279.15,1278.91,1278.93,1278.70,1278.80,1278.54,1278.54
16//2017:00:00,1279.14,1279.26,1278.90,1279.07,1278.75,1278.88,1278.52,1278.68
16//2017:00:00,1278.87,1279.28,1278.86,1279.13,1278.48,1278.91,1278.47,1278.74
16//2017:00:00,1278.77,1278.99,1278.75,1278.86,1278.38,1278.60,1278.37,1278.47
16//2017:00:00,1278.84,1278.93,1278.73,1278.78,1278.50,1278.61,1278.37,1278.39
16//2017:00:00,1278.79,1279.16,1278.70,1278.86,1278.28,1278.78,1278.28,1278.50
16//2017:00:00,1278.77,1278.99,1278.50,1278.74,1278.40,1278.68,1278.11,1278.30
16//2017:00:00,1278.67,1278.87,1278.42,1278.77,1278.28,1278.50,1278.03,1278.39
16//2017:00:00,1278.59,1278.76,1278.40,1278.68,1278.20,1278.38,1278.01,1278.29
16//2017:00:00,1278.38,1278.67,1278.33,1278.60,1277.99,1278.29,1277.98,1278.22
16//2017:00:00,1278.47,1278.64,1278.30,1278.37,1278.12,1278.28,1277.92,1277.98
16//2017:00:00,1278.05,1278.55,1277.99,1278.49,1277.64,1278.20,1277.62,1278.12
16//2017:00:00,1277.97,1278.29,1277.87,1278.04,1277.58,1277.91,1277.48,1277.63
16//2017:00:00,1278.26,1278.29,1277.80,1277.96,1277.87,1277.93,1277.41,1277.58
16//2017:00:00,1277.62,1278.54,1277.59,1278.29,1277.23,1278.17,1277.20,1277.90
16//2017:00:00,1277.78,1278.09,1277.57,1277.63,1277.39,1277.71,1277.18,1277.24
16//2017:00:00,1277.78,1278.17,1277.65,1277.79,1277.39,1277.78,1277.28,1277.41
16//2017:00:00,1278.90,1279.05,1277.55,1277.79,1278.55,1278.69,1277.18,1277.40
16//2017:00:00,1278.76,1278.94,1278.72,1278.90,1278.41,1278.55,1278.38,1278.53
16//2017:00:00,1278.60,1278.90,1278.40,1278.77,1278.21,1278.55,1278.02,1278.41
16//2017:00:00,1278.48,1278.95,1278.29,1278.58,1278.09,1278.58,1277.94,1278.19
16//2017:00:00,1278.22,1278.53,1277.96,1278.47,1277.83,1278.14,1277.57,1278.08
16//2017:00:00,1278.45,1278.45,1278.04,1278.19,1278.10,1278.10,1277.67,1277.83
16//2017:00:00,1278.64,1278.75,1278.43,1278.44,1278.25,1278.41,1278.05,1278.10
16//2017:00:00,1279.32,1279.53,1278.31,1278.63,1278.96,1279.18,1277.92,1278.25
16//2017:00:00,1280.63,1280.83,1279.19,1279.32,1280.25,1280.51,1278.79,1278.97
16//2017:00:00,1280.92,1281.12,1280.63,1280.63,1280.50,1280.76,1280.24,1280.24
16//2017:00:00,1280.71,1281.01,1280.52,1280.92,1280.28,1280.67,1280.14,1280.51
16//2017:00:00,1280.32,1280.72,1280.12,1280.70,1279.97,1280.38,1279.79,1280.28
16//2017:00:00,1280.62,1280.82,1280.22,1280.32,1280.20,1280.49,1279.83,1279.96
16//2017:00:00,1280.52,1280.72,1280.41,1280.62,1280.22,1280.38,1280.04,1280.22
16//2017:00:00,1280.52,1281.01,1280.32,1280.52,1280.16,1280.64,1279.99,1280.19
16//2017:00:00,1280.61,1280.80,1280.42,1280.52,1280.25,1280.45,1280.07,1280.15
16//2017:00:00,1280.99,1281.10,1280.47,1280.58,1280.60,1280.71,1280.09,1280.25
16//2017:00:00,1281.31,1281.42,1280.92,1281.00,1280.92,1281.04,1280.56,1280.61
16//2017:00:00,1280.50,1281.32,1280.46,1281.32,1280.13,1280.95,1280.13,1280.93
16//2017:00:00,1280.93,1280.93,1280.32,1280.51,1280.54,1280.54,1279.93,1280.13
16//2017:00:00,1280.69,1281.03,1280.57,1280.92,1280.34,1280.64,1280.24,1280.53
16//2017:00:00,1280.75,1280.91,1280.56,1280.68,1280.36,1280.54,1280.08,1280.34
16//2017:00:00,1280.41,1280.83,1280.26,1280.74,1280.09,1280.44,1279.89,1280.35
16//2017:00:00,1280.35,1280.63,1280.23,1280.41,1279.96,1280.26,1279.84,1280.08
16//2017:00:00,1280.09,1280.35,1279.98,1280.35,1279.74,1279.99,1279.56,1279.97
16//2017:00:00,1279.67,1280.12,1279.51,1280.10,1279.34,1279.77,1279.14,1279.74
16//2017:00:00,1280.12,1280.14,1279.65,1279.68,1279.73,1279.75,1279.26,1279.34
16//2017:00:00,1280.10,1280.25,1279.77,1280.13,1279.73,1279.86,1279.36,1279.74
16//2017:00:00,1280.03,1280.14,1279.62,1280.12,1279.64,1279.77,1279.27,1279.73
16//2017:00:00,1280.00,1280.12,1279.81,1280.04,1279.61,1279.74,1279.40,1279.65
16//2017:00:00,1279.71,1280.19,1279.71,1280.01,1279.44,1279.80,1279.36,1279.62
16//2017:00:00,1280.09,1280.49,1279.69,1279.72,1279.70,1280.09,1279.44,1279.44
16//2017:00:00,1280.01,1280.46,1279.99,1280.09,1279.62,1280.09,1279.60,1279.74
16//2017:00:00,1280.46,1280.70,1279.98,1280.00,1280.09,1280.32,1279.61,1279.62
16//2017:00:00,1280.84,1281.39,1280.39,1280.49,1280.43,1281.00,1280.02,1280.10
16//2017:00:00,1280.80,1280.90,1280.41,1280.84,1280.43,1280.51,1280.03,1280.42
16//2017:00:00,1280.29,1281.01,1280.24,1280.80,1279.91,1280.62,1279.89,1280.42
16//2017:00:00,1280.67,1280.68,1279.93,1280.29,1280.28,1280.29,1279.56,1279.92
16//2017:00:00,1280.74,1280.92,1280.46,1280.66,1280.35,1280.59,1280.07,1280.27
16//2017:00:00,1280.04,1280.99,1279.86,1280.73,1279.65,1280.65,1279.54,1280.34
16//2017:00:00,1279.66,1280.06,1279.43,1280.06,1279.32,1279.68,1279.06,1279.65
16//2017:00:00,1280.13,1280.16,1278.85,1279.66,1279.75,1279.83,1278.47,1279.30
16//2017:00:00,1279.96,1280.36,1279.84,1280.12,1279.56,1280.06,1279.46,1279.75
16//2017:00:00,1279.98,1280.03,1279.35,1279.96,1279.62,1279.68,1279.00,1279.57
16//2017:00:00,1279.54,1280.30,1279.53,1279.98,1279.19,1279.96,1279.15,1279.61
16//2017:00:00,1281.01,1281.04,1279.25,1279.54,1280.70,1280.70,1278.87,1279.21
16//2017:00:00,1280.75,1281.16,1280.53,1281.02,1280.38,1280.82,1280.17,1280.70
16//2017:00:00,1280.94,1281.15,1280.66,1280.75,1280.55,1280.77,1280.31,1280.37
16//2017:00:00,1280.75,1281.44,1280.14,1280.95,1280.36,1281.09,1279.75,1280.56
16//2017:00:00,1281.24,1281.45,1280.46,1280.73,1280.85,1281.06,1280.08,1280.36
16//2017:00:00,1280.11,1282.05,1280.09,1281.25,1279.73,1281.70,1279.70,1280.86
16//2017:00:00,1280.26,1280.37,1279.78,1280.11,1279.91,1280.00,1279.39,1279.74
16//2017:00:00,1279.95,1280.69,1279.78,1280.26,1279.64,1280.33,1279.43,1279.90
16//2017:00:00,1279.21,1280.30,1278.93,1279.96,1278.82,1279.91,1278.58,1279.64
16//2017:00:00,1279.06,1279.31,1278.73,1279.20,1278.68,1278.95,1278.37,1278.81
16//2017:00:00,1279.39,1279.88,1279.09,1279.12,1279.00,1279.51,1278.73,1278.76
16//2017:00:00,1279.22,1280.12,1278.88,1279.38,1278.83,1279.74,1278.51,1278.99
16//2017:00:00,1280.20,1280.20,1276.63,1279.23,1279.81,1279.81,1276.18,1278.84
16//2017:00:00,1280.54,1280.54,1279.95,1280.17,1280.15,1280.15,1279.59,1279.79
16//2017:00:00,1280.24,1280.63,1279.78,1280.54,1279.88,1280.24,1279.44,1280.17
16//2017:00:00,1279.75,1280.79,1279.75,1280.24,1279.40,1280.39,1279.40,1279.89
16//2017:00:00,1279.98,1280.07,1279.59,1279.75,1279.61,1279.69,1279.23,1279.41
16//2017:00:00,1280.04,1280.07,1279.48,1279.98,1279.67,1279.69,1279.10,1279.62
16//2017:00:00,1279.58,1280.17,1279.58,1280.04,1279.19,1279.80,1279.19,1279.68
16//2017:00:00,1279.97,1280.11,1279.46,1279.57,1279.59,1279.75,1279.10,1279.19
16//2017:00:00,1280.19,1280.28,1279.69,1279.96,1279.81,1279.92,1279.30,1279.59
16//2017:00:00,1278.86,1281.64,1278.66,1280.19,1278.24,1281.22,1278.23,1279.83
16//2017:00:00,1278.64,1278.76,1278.46,1278.74,1278.25,1278.40,1278.11,1278.25
16//2017:00:00,1278.57,1278.89,1278.29,1278.61,1278.20,1278.52,1277.92,1278.22
16//2017:00:00,1278.84,1279.31,1278.45,1278.57,1278.45,1278.92,1278.09,1278.21
16//2017:00:00,1277.99,1278.83,1277.85,1278.82,1277.60,1278.45,1277.50,1278.45
16//2017:00:00,1277.69,1278.16,1277.52,1277.99,1277.30,1277.79,1277.14,1277.61
16//2017:00:00,1277.43,1277.90,1277.21,1277.70,1277.05,1277.51,1276.82,1277.31
16//2017:00:00,1277.68,1277.69,1277.30,1277.44,1277.29,1277.30,1276.92,1277.05
16//2017:00:00,1277.47,1277.70,1277.07,1277.68,1277.15,1277.32,1276.69,1277.30
16//2017:00:00,1277.78,1277.78,1277.16,1277.47,1277.45,1277.46,1276.86,1277.12
16//2017:00:00,1277.78,1277.93,1277.45,1277.77,1277.41,1277.57,1277.10,1277.45
16//2017:00:00,1277.96,1278.16,1277.76,1277.78,1277.60,1277.79,1277.39,1277.40
16//2017:00:00,1278.18,1278.27,1277.75,1277.97,1277.81,1277.90,1277.37,1277.60
16//2017:00:00,1277.89,1278.26,1277.86,1278.18,1277.54,1277.87,1277.48,1277.82
16//2017:00:00,1278.29,1278.29,1277.65,1277.89,1277.90,1277.90,1277.28,1277.52
16//2017:00:00,1277.96,1278.37,1277.96,1278.29,1277.60,1277.99,1277.59,1277.91
16//2017:00:00,1278.57,1278.64,1277.89,1277.97,1278.18,1278.27,1277.53,1277.60
16//2017:00:00,1278.06,1278.59,1277.86,1278.57,1277.70,1278.22,1277.50,1278.19
16//2017:00:00,1278.47,1278.47,1277.92,1278.06,1278.09,1278.13,1277.57,1277.69
16//2017:00:00,1278.75,1278.76,1278.45,1278.47,1278.41,1278.45,1278.07,1278.11
16//2017:00:00,1278.55,1278.95,1278.55,1278.75,1278.23,1278.62,1278.23,1278.42
16//2017:00:00,1278.86,1278.87,1278.55,1278.55,1278.48,1278.53,1278.20,1278.22
16//2017:00:00,1278.94,1278.94,1278.57,1278.86,1278.57,1278.57,1278.23,1278.49
16//2017:00:00,1278.46,1278.94,1278.17,1278.93,1278.08,1278.57,1277.78,1278.57
16//2017:00:00,1278.66,1278.76,1278.25,1278.46,1278.29,1278.41,1277.86,1278.09
16//2017:00:00,1278.82,1278.87,1278.57,1278.67,1278.45,1278.51,1278.20,1278.29
16//2017:00:00,1278.53,1278.93,1278.34,1278.82,1278.16,1278.56,1277.98,1278.44
16//2017:00:00,1278.84,1278.84,1278.35,1278.54,1278.45,1278.49,1277.96,1278.16
16//2017:00:00,1278.58,1278.88,1278.40,1278.84,1278.20,1278.51,1278.04,1278.46
16//2017:00:00,1278.45,1278.76,1278.25,1278.58,1278.06,1278.40,1277.88,1278.19
16//2017:00:00,1278.39,1278.75,1278.09,1278.45,1278.00,1278.38,1277.74,1278.07
16//2017:00:00,1278.48,1278.56,1278.07,1278.38,1278.10,1278.20,1277.69,1277.99
16//2017:00:00,1278.49,1278.57,1278.35,1278.47,1278.11,1278.21,1278.00,1278.10
16//2017:00:00,1278.28,1278.68,1278.06,1278.50,1277.90,1278.30,1277.67,1278.11
16//2017:00:00,1278.07,1278.39,1278.00,1278.26,1277.70,1278.01,1277.62,1277.90
16//2017:00:00,1277.87,1278.10,1277.79,1278.08,1277.51,1277.71,1277.41,1277.70
16//2017:00:00,1277.89,1278.10,1277.57,1277.86,1277.51,1277.71,1277.20,1277.51
16//2017:00:00,1277.66,1278.13,1277.66,1277.88,1277.31,1277.78,1277.29,1277.49
16//2017:00:00,1277.80,1278.00,1277.64,1277.66,1277.42,1277.62,1277.29,1277.29
16//2017:00:00,1278.02,1278.12,1277.49,1277.80,1277.74,1277.75,1277.15,1277.43
16//2017:00:00,1278.30,1278.70,1278.02,1278.05,1277.92,1278.34,1277.65,1277.74
16//2017:00:00,1277.96,1278.42,1277.76,1278.31,1277.65,1278.03,1277.45,1277.92
16//2017:00:00,1278.10,1278.12,1277.62,1277.97,1277.75,1277.82,1277.35,1277.65
16//2017:00:00,1278.30,1278.41,1277.97,1278.08,1277.92,1278.05,1277.65,1277.75
16//2017:00:00,1278.06,1278.40,1278.05,1278.30,1277.75,1278.05,1277.75,1277.93
16//2017:00:00,1278.18,1278.42,1277.97,1278.07,1277.86,1278.05,1277.62,1277.75
16//2017:00:00,1278.64,1278.78,1278.09,1278.19,1278.26,1278.46,1277.76,1277.86
16//2017:00:00,1278.86,1279.14,1278.52,1278.63,1278.47,1278.77,1278.16,1278.26
16//2017:00:00,1277.87,1279.65,1277.78,1278.84,1277.48,1279.24,1277.41,1278.46
16//2017:00:00,1277.93,1278.19,1277.74,1277.87,1277.58,1277.87,1277.39,1277.49
16//2017:00:00,1277.44,1277.98,1277.35,1277.93,1277.07,1277.62,1276.97,1277.59
16//2017:00:00,1277.90,1278.34,1277.35,1277.47,1277.52,1277.95,1276.98,1277.08
16//2017:00:00,1277.13,1278.18,1276.80,1277.91,1276.81,1277.79,1276.44,1277.52
16//2017:00:00,1277.40,1277.50,1276.89,1277.15,1277.02,1277.15,1276.52,1276.81
16//2017:00:00,1277.30,1277.90,1277.27,1277.40,1276.91,1277.55,1276.88,1277.01
16//2017:00:00,1277.89,1278.10,1277.05,1277.30,1277.51,1277.73,1276.70,1276.93
16//2017:00:00,1277.28,1277.89,1277.15,1277.89,1276.92,1277.52,1276.80,1277.50
16//2017:00:00,1277.68,1277.70,1277.17,1277.28,1277.30,1277.33,1276.80,1276.91
16//2017:00:00,1277.68,1277.99,1277.46,1277.67,1277.33,1277.63,1277.09,1277.29
16//2017:00:00,1278.28,1278.30,1277.47,1277.69,1277.89,1277.93,1277.10,1277.33
16//2017:00:00,1277.77,1278.28,1277.60,1278.27,1277.38,1277.93,1277.23,1277.88
16//2017:00:00,1278.30,1278.30,1277.55,1277.78,1277.92,1277.92,1277.25,1277.39
16//2017:00:00,1277.29,1278.30,1277.28,1278.30,1276.90,1277.94,1276.89,1277.93
16//2017:00:00,1277.09,1277.39,1276.97,1277.30,1276.71,1277.00,1276.59,1276.91
16//2017:00:00,1277.67,1277.67,1277.03,1277.10,1277.28,1277.28,1276.68,1276.71
16//2017:00:00,1277.40,1277.71,1276.67,1277.68,1277.02,1277.33,1276.30,1277.29
16//2017:00:00,1276.27,1277.98,1276.27,1277.40,1275.87,1277.59,1275.84,1277.03
16//2017:00:00,1276.99,1277.20,1276.18,1276.27,1276.61,1276.82,1275.82,1275.89
16//2017:00:00,1277.20,1277.26,1276.86,1276.99,1276.83,1276.89,1276.49,1276.60
16//2017:00:00,1276.79,1277.40,1276.74,1277.20,1276.40,1277.02,1276.36,1276.82
16//2017:00:00,1276.79,1277.15,1276.61,1276.78,1276.40,1276.79,1276.23,1276.40
16//2017:00:00,1276.10,1276.88,1276.01,1276.80,1275.74,1276.51,1275.68,1276.42
16//2017:00:00,1276.45,1276.61,1275.91,1276.10,1276.09,1276.26,1275.56,1275.73
16//2017:00:00,1276.08,1276.81,1275.90,1276.46,1275.69,1276.44,1275.49,1276.09
16//2017:00:00,1275.48,1276.21,1275.37,1276.09,1275.09,1275.87,1275.02,1275.70
16//2017:00:00,1276.19,1276.29,1275.47,1275.47,1275.81,1275.91,1275.09,1275.09
16//2017:00:00,1276.72,1276.81,1276.18,1276.19,1276.33,1276.43,1275.79,1275.82
16//2017:00:00,1277.45,1277.46,1276.39,1276.72,1277.07,1277.08,1276.03,1276.34
16//2017:00:00,1277.85,1277.85,1277.15,1277.46,1277.48,1277.48,1276.77,1277.08
16//2017:00:00,1278.17,1278.29,1277.75,1277.86,1277.80,1277.94,1277.39,1277.48
16//2017:00:00,1277.74,1278.17,1277.70,1278.17,1277.40,1277.81,1277.33,1277.81
16//2017:00:00,1277.45,1277.88,1277.34,1277.76,1277.10,1277.54,1276.95,1277.40
16//2017:00:00,1277.66,1277.85,1277.46,1277.47,1277.27,1277.49,1277.09,1277.10
16//2017:00:00,1277.99,1278.05,1277.51,1277.65,1277.60,1277.66,1277.15,1277.27
16//2017:00:00,1278.44,1278.68,1277.96,1277.97,1278.06,1278.30,1277.57,1277.58
16//2017:00:00,1277.92,1278.47,1277.90,1278.42,1277.55,1278.13,1277.53,1278.06
16//2017:00:00,1277.89,1278.15,1277.62,1277.93,1277.54,1277.77,1277.27,1277.55
16//2017:00:00,1277.05,1277.93,1277.03,1277.91,1276.68,1277.58,1276.66,1277.56
16//2017:00:00,1276.81,1277.23,1276.71,1277.05,1276.46,1276.85,1276.35,1276.67
16//2017:00:00,1276.82,1276.90,1276.61,1276.82,1276.49,1276.56,1276.31,1276.46
16//2017:00:00,1276.68,1277.02,1276.45,1276.83,1276.29,1276.66,1276.07,1276.49
16//2017:00:00,1276.86,1276.96,1276.57,1276.68,1276.48,1276.58,1276.18,1276.30
16//2017:00:00,1277.14,1277.24,1276.85,1276.85,1276.76,1276.89,1276.46,1276.46
16//2017:00:00,1277.15,1277.26,1277.02,1277.11,1276.76,1276.87,1276.65,1276.76
16//2017:00:00,1277.14,1277.27,1277.10,1277.15,1276.77,1276.89,1276.74,1276.77
16//2017:00:00,1277.04,1277.18,1277.01,1277.14,1276.68,1276.81,1276.65,1276.76
16//2017:00:00,1276.87,1277.08,1276.84,1277.04,1276.46,1276.71,1276.44,1276.67
16//2017:00:00,1276.96,1276.98,1276.84,1276.87,1276.57,1276.64,1276.45,1276.47
16//2017:00:00,1276.65,1277.24,1276.55,1276.96,1276.26,1276.86,1276.16,1276.58
16//2017:00:00,1276.46,1276.75,1276.24,1276.64,1276.10,1276.37,1275.86,1276.26
16//2017:00:00,1276.57,1276.68,1276.46,1276.46,1276.20,1276.31,1276.08,1276.09
16//2017:00:00,1276.64,1277.07,1276.57,1276.57,1276.31,1276.69,1276.19,1276.19
16//2017:00:00,1276.82,1276.82,1276.03,1276.64,1276.43,1276.43,1275.69,1276.29
15//2017:00:00,1277.01,1277.08,1276.61,1276.82,1276.63,1276.71,1276.25,1276.44
15//2017:00:00,1277.12,1277.22,1276.57,1277.02,1276.75,1276.84,1276.23,1276.63
15//2017:00:00,1278.10,1278.13,1276.38,1277.13,1277.73,1277.75,1275.81,1276.75
15//2017:00:00,1278.42,1278.42,1278.08,1278.12,1278.03,1278.04,1277.70,1277.73
15//2017:00:00,1278.31,1278.42,1278.28,1278.41,1277.95,1278.05,1277.92,1278.02
15//2017:00:00,1278.21,1278.51,1278.20,1278.31,1277.84,1278.13,1277.81,1277.94
15//2017:00:00,1278.21,1278.30,1278.11,1278.20,1277.86,1277.92,1277.75,1277.84
15//2017:00:00,1278.24,1278.41,1278.12,1278.21,1277.87,1278.06,1277.74,1277.85
15//2017:00:00,1278.34,1278.41,1278.21,1278.24,1277.99,1278.05,1277.83,1277.86
15//2017:00:00,1278.31,1278.38,1278.22,1278.34,1277.92,1278.02,1277.86,1277.98
15//2017:00:00,1278.60,1278.61,1278.22,1278.30,1278.23,1278.23,1277.83,1277.91
15//2017:00:00,1278.72,1278.79,1278.52,1278.60,1278.35,1278.42,1278.17,1278.22
15//2017:00:00,1278.71,1278.80,1278.64,1278.72,1278.35,1278.43,1278.30,1278.34
15//2017:00:00,1278.70,1278.83,1278.65,1278.71,1278.32,1278.46,1278.28,1278.33
15//2017:00:00,1278.81,1278.81,1278.67,1278.71,1278.43,1278.44,1278.31,1278.32
15//2017:00:00,1278.72,1278.88,1278.70,1278.81,1278.34,1278.51,1278.31,1278.42
15//2017:00:00,1278.69,1278.80,1278.57,1278.72,1278.32,1278.44,1278.22,1278.35
15//2017:00:00,1278.71,1278.80,1278.59,1278.69,1278.32,1278.41,1278.23,1278.33
15//2017:00:00,1278.59,1278.78,1278.54,1278.72,1278.21,1278.39,1278.19,1278.33
15//2017:00:00,1278.50,1278.71,1278.41,1278.60,1278.12,1278.32,1278.05,1278.21
15//2017:00:00,1278.59,1278.67,1278.31,1278.50,1278.23,1278.29,1277.94,1278.13
15//2017:00:00,1278.81,1278.84,1278.52,1278.61,1278.47,1278.48,1278.16,1278.23
15//2017:00:00,1278.80,1278.92,1278.76,1278.84,1278.42,1278.56,1278.39,1278.47
15//2017:00:00,1278.71,1278.91,1278.58,1278.81,1278.35,1278.54,1278.25,1278.42
15//2017:00:00,1278.80,1278.82,1278.57,1278.71,1278.41,1278.46,1278.26,1278.34
15//2017:00:00,1278.70,1278.81,1278.60,1278.80,1278.32,1278.44,1278.24,1278.42
15//2017:00:00,1278.71,1278.79,1278.59,1278.70,1278.37,1278.44,1278.22,1278.31
15//2017:00:00,1278.80,1278.87,1278.69,1278.72,1278.46,1278.50,1278.37,1278.37
15//2017:00:00,1279.00,1279.08,1278.79,1278.80,1278.62,1278.70,1278.45,1278.47
15//2017:00:00,1278.51,1279.00,1278.48,1279.00,1278.12,1278.64,1278.11,1278.63
15//2017:00:00,1278.51,1278.71,1278.38,1278.49,1278.13,1278.32,1278.03,1278.12
15//2017:00:00,1278.29,1278.54,1278.19,1278.52,1277.94,1278.20,1277.84,1278.13
15//2017:00:00,1278.39,1278.58,1278.15,1278.30,1278.00,1278.22,1277.77,1277.94
15//2017:00:00,1278.51,1278.59,1278.00,1278.40,1278.16,1278.23,1277.64,1278.01
15//2017:00:00,1278.79,1278.89,1278.49,1278.51,1278.41,1278.52,1278.12,1278.15
15//2017:00:00,1279.16,1279.16,1278.79,1278.80,1278.77,1278.77,1278.44,1278.45
15//2017:00:00,1279.24,1279.26,1279.04,1279.16,1278.87,1278.89,1278.67,1278.78
15//2017:00:00,1279.26,1279.37,1279.24,1279.26,1278.89,1278.98,1278.86,1278.87
15//2017:00:00,1279.40,1279.42,1279.20,1279.27,1279.07,1279.07,1278.86,1278.89
15//2017:00:00,1279.35,1279.47,1279.22,1279.42,1278.98,1279.10,1278.86,1279.07
15//2017:00:00,1279.32,1279.45,1279.13,1279.36,1278.99,1279.10,1278.83,1278.98
15//2017:00:00,1279.14,1279.41,1279.02,1279.33,1278.77,1279.06,1278.66,1278.99
15//2017:00:00,1279.14,1279.33,1279.02,1279.13,1278.80,1278.98,1278.68,1278.77
15//2017:00:00,1279.25,1279.27,1278.94,1279.14,1278.89,1278.90,1278.61,1278.78
15//2017:00:00,1278.91,1279.67,1278.86,1279.25,1278.56,1279.27,1278.50,1278.90
15//2017:00:00,1278.95,1279.04,1278.80,1278.92,1278.56,1278.68,1278.47,1278.56
15//2017:00:00,1278.91,1279.06,1278.89,1278.96,1278.56,1278.67,1278.54,1278.57
15//2017:00:00,1278.71,1279.03,1278.23,1278.92,1278.36,1278.68,1277.86,1278.56
15//2017:00:00,1278.31,1278.72,1278.24,1278.72,1277.95,1278.37,1277.86,1278.36
15//2017:00:00,1278.15,1278.45,1278.14,1278.29,1277.78,1278.10,1277.75,1277.95
15//2017:00:00,1278.02,1278.23,1277.78,1278.15,1277.69,1277.86,1277.43,1277.77
15//2017:00:00,1278.44,1278.45,1277.88,1278.02,1278.05,1278.06,1277.53,1277.68
15//2017:00:00,1278.55,1278.58,1278.19,1278.43,1278.20,1278.20,1277.84,1278.04
15//2017:00:00,1278.76,1278.94,1278.52,1278.55,1278.41,1278.59,1278.20,1278.22
15//2017:00:00,1278.94,1278.95,1278.71,1278.75,1278.55,1278.58,1278.36,1278.40
15//2017:00:00,1278.84,1278.96,1278.76,1278.93,1278.45,1278.61,1278.38,1278.54
15//2017:00:00,1279.05,1279.08,1278.75,1278.85,1278.67,1278.72,1278.37,1278.46
15//2017:00:00,1279.23,1279.44,1278.98,1279.05,1278.85,1279.06,1278.61,1278.66
15//2017:00:00,1279.32,1279.37,1278.88,1279.22,1278.94,1279.03,1278.55,1278.85
15//2017:00:00,1279.72,1279.82,1279.23,1279.32,1279.35,1279.44,1278.84,1278.93
15//2017:00:00,1279.63,1279.73,1279.42,1279.72,1279.26,1279.37,1279.07,1279.33
15//2017:00:00,1279.59,1279.81,1279.52,1279.63,1279.23,1279.44,1279.14,1279.27
15//2017:00:00,1279.83,1279.83,1279.41,1279.59,1279.48,1279.50,1279.00,1279.20
15//2017:00:00,1279.46,1279.83,1279.34,1279.83,1279.08,1279.49,1278.99,1279.47
15//2017:00:00,1279.29,1279.53,1279.26,1279.46,1278.92,1279.16,1278.88,1279.09
15//2017:00:00,1279.10,1279.30,1279.07,1279.30,1278.72,1278.94,1278.69,1278.92
15//2017:00:00,1279.07,1279.19,1279.05,1279.10,1278.67,1278.80,1278.65,1278.70
15//2017:00:00,1279.08,1279.23,1278.88,1279.05,1278.69,1278.85,1278.50,1278.67
15//2017:00:00,1278.93,1279.11,1278.86,1279.07,1278.57,1278.71,1278.47,1278.69
15//2017:00:00,1278.69,1278.96,1278.68,1278.96,1278.33,1278.57,1278.30,1278.57
15//2017:00:00,1278.76,1278.97,1278.67,1278.69,1278.38,1278.58,1278.28,1278.32
15//2017:00:00,1278.40,1278.77,1278.27,1278.76,1277.70,1278.40,1277.65,1278.36
15//2017:00:00,1278.63,1279.26,1278.42,1279.26,1278.20,1278.28,1277.26,1277.26
15//2017:00:00,1278.97,1279.00,1278.57,1278.68,1278.58,1278.62,1278.17,1278.29
15//2017:00:00,1279.08,1279.10,1278.90,1279.00,1278.69,1278.73,1278.51,1278.61
